eco,description,stage,eco_on,effectivity_date,effectivity,create_date,last_updated_date
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
ECO0408, MFG Rigs - Fix No QCP Assigned,Closed,bom,,asap,2020-06-26 03:15:49.529644,2022-11-22 00:28:42.612786
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
DA0543,Modification to EFT rig and process for containment of PD Ripple,Closed,bom,,asap,2020-06-26 03:24:08.562445,2022-11-22 00:46:26.307439
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
DA0543,Modification to EFT rig and process for containment of PD Ripple,Closed,bom,,asap,2020-06-26 03:24:08.562445,2021-05-07 08:37:36.833188
DA1816,Introduce Hollow Motor Magnet Ring Gauge,New Deviation,bom,,asap,2021-04-26 21:30:16.596036,2021-05-07 08:37:36.833188
ECO0551, 2D Directivity - FoV Specification Change G3,Closed,bom,,asap,2020-06-26 03:24:38.974853,2021-05-07 08:37:36.833188
ECO0531, Leak Test Upgrade - Measure kPa/min,Closed,bom,,asap,2020-06-26 03:23:15.216946,2022-11-22 00:26:03.991240
ECO0531, Leak Test Upgrade - Measure kPa/min,Closed,bom,,asap,2020-06-26 03:23:15.216946,2022-11-22 00:26:03.991240
ECO0531, Leak Test Upgrade - Measure kPa/min,Closed,bom,,asap,2020-06-26 03:23:15.216946,2022-11-22 00:26:14.268338
ECO0774, Eye Safety Rig Update: Delete PTs & Update Report,Closed,bom,,asap,2020-06-26 03:38:37.745213,2022-11-22 00:14:44.748805
ECO0408, MFG Rigs - Fix No QCP Assigned,Closed,bom,,asap,2020-06-26 03:15:49.529644,2022-11-22 00:28:42.612786
DA0543,Modification to EFT rig and process for containment of PD Ripple,Closed,bom,,asap,2020-06-26 03:24:08.562445,2022-11-22 00:46:26.307439
DA0543,Modification to EFT rig and process for containment of PD Ripple,Closed,bom,,asap,2020-06-26 03:24:08.562445,2022-11-22 00:47:32.796536
DA0543,Modification to EFT rig and process for containment of PD Ripple,Closed,bom,,asap,2020-06-26 03:24:08.562445,2022-11-22 00:47:32.796536
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
ECO0549, Directivity Calibration Upgrades,Closed,bom,,date,2020-06-26 03:24:29.564400,2021-05-07 08:37:36.833188
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
ECO0408, MFG Rigs - Fix No QCP Assigned,Closed,bom,,asap,2020-06-26 03:15:49.529644,2022-11-22 00:28:42.612786
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:49:31.368680
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
ECO0408, MFG Rigs - Fix No QCP Assigned,Closed,bom,,asap,2020-06-26 03:15:49.529644,2022-11-22 00:28:42.612786
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:48:30.428275
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
DA1639,Using production Engines to Validate APD-based ESM,Closed,bom,,asap,2020-07-20 00:19:15.416221,2022-11-22 00:50:25.998277
ECO0553, Upgrade Sensor Head Acoustic Test,Closed,bom,,asap,2020-06-26 03:24:47.423410,2021-05-07 08:37:36.833188
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
DA1653,Use Product Development Fibre Break Rig in Production,Closed,bom,,asap,2020-08-06 03:21:59.916481,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1653,Use Product Development Fibre Break Rig in Production,Closed,bom,,asap,2020-08-06 03:21:59.916481,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
ECO0553, Upgrade Sensor Head Acoustic Test,Closed,bom,,asap,2020-06-26 03:24:47.423410,2022-11-22 00:22:41.611422
ECO0553, Upgrade Sensor Head Acoustic Test,Closed,bom,,asap,2020-06-26 03:24:47.423410,2022-11-22 00:24:50.559223
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA0509,Changing Process Spec for APD Bias,Refused,bom,,asap,2020-06-26 03:21:37.378998,2022-11-22 00:35:27.206848
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
ECO0405, Remove the 1D directivity test for sensorhead,Closed,bom,,asap,2020-06-26 03:15:39.335634,2022-11-22 00:28:42.612786
ECO0405, Remove the 1D directivity test for sensorhead,Closed,bom,,asap,2020-06-26 03:15:39.335634,2022-11-22 00:28:42.612786
ECO0405, Remove the 1D directivity test for sensorhead,Closed,bom,,asap,2020-06-26 03:15:39.335634,2022-11-22 00:28:42.612786
ECO0405, Remove the 1D directivity test for sensorhead,Closed,bom,,asap,2020-06-26 03:15:39.335634,2022-11-22 00:28:42.612786
ECO0407, EFT Record 90% POD Link Budget,Closed,bom,,asap,2020-06-26 03:15:45.718058,2022-11-22 00:28:42.612786
ECO0407, EFT Record 90% POD Link Budget,Closed,bom,,asap,2020-06-26 03:15:45.718058,2022-11-22 00:28:42.612786
ECO0407, EFT Record 90% POD Link Budget,Closed,bom,,asap,2020-06-26 03:15:45.718058,2022-11-22 00:28:42.612786
ECO0407, EFT Record 90% POD Link Budget,Closed,bom,,asap,2020-06-26 03:15:45.718058,2022-11-22 00:28:42.612786
ECO0407, EFT Record 90% POD Link Budget,Closed,bom,,asap,2020-06-26 03:15:45.718058,2022-11-22 00:28:42.612786
ECO0407, EFT Record 90% POD Link Budget,Closed,bom,,asap,2020-06-26 03:15:45.718058,2022-11-22 00:28:42.612786
ECO0408, MFG Rigs - Fix No QCP Assigned,Closed,bom,,asap,2020-06-26 03:15:49.529644,2022-11-22 00:28:42.612786
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:50:25.998277
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:48:30.428275
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA1816,Introduce Hollow Motor Magnet Ring Gauge,New Deviation,bom,,asap,2021-04-26 21:30:16.596036,2021-05-07 08:37:36.833188
DA1683,To release nVidia Demo system 2416 (SH10+ E339),Closed,product,,asap,2020-09-24 22:51:43.667557,2022-11-22 01:25:24.671501
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2021-05-07 08:37:36.833188
DA1816,Introduce Hollow Motor Magnet Ring Gauge,New Deviation,bom,,asap,2021-04-26 21:30:16.596036,2021-05-07 08:37:36.833188
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:47:32.796536
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:48:30.428275
DA1684,Monash Unit - Marketing System,Closed,product,,asap,2020-09-25 05:11:38.575507,2022-11-22 01:25:35.540141
ECO0405, Remove the 1D directivity test for sensorhead,Closed,bom,,asap,2020-06-26 03:15:39.335634,2022-11-22 00:30:02.018933
DA0596,Include testing on ~3% Target in LiFT,Closed,bom,,asap,2020-06-26 03:28:58.032839,2021-05-07 08:37:36.833188
DA0586,To run APD bias sweep script after LiFT & before system release.,Closed,bom,,asap,2020-06-26 03:28:16.053360,2022-11-22 00:48:30.428275
ECO0622, Implement containments for QA00948 - Blemish on Goku 5 Window,Closed,bom,,asap,2020-06-26 03:30:32.301167,2021-05-07 08:37:36.833188
DA1816,Introduce Hollow Motor Magnet Ring Gauge,New Deviation,bom,,asap,2021-04-26 21:30:16.596036,2021-05-07 08:37:36.833188
DA0596,Include testing on ~3% Target in LiFT,Closed,bom,,asap,2020-06-26 03:28:58.032839,2022-11-22 00:48:30.428275
DA0596,Include testing on ~3% Target in LiFT,Closed,bom,,asap,2020-06-26 03:28:58.032839,2022-11-22 00:48:30.428275
DA0596,Include testing on ~3% Target in LiFT,Closed,bom,,asap,2020-06-26 03:28:58.032839,2022-11-22 00:48:30.428275
DA0596,Include testing on ~3% Target in LiFT,Closed,bom,,asap,2020-06-26 03:28:58.032839,2022-11-22 00:48:30.428275
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA0399,Modify Production Routing to include Dynamic Range Rig for 3 engines,Implementation,bom,,asap,2020-06-26 03:39:02.527477,2021-05-07 08:37:36.833188
ECO0774, Eye Safety Rig Update: Delete PTs & Update Report,Closed,bom,,asap,2020-06-26 03:38:37.745213,2022-01-11 05:06:34.390118
ECO0774, Eye Safety Rig Update: Delete PTs & Update Report,Closed,bom,,asap,2020-06-26 03:38:37.745213,2022-11-22 00:14:44.748805
DA1693,FMG SYS 1982,Closed,product,,asap,2020-10-10 13:44:32.330972,2022-11-22 01:26:01.209401
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA1820,Hollow Motor Process Changes,Closed,bom,,asap,2021-05-03 04:21:09.882877,2022-11-22 00:51:45.342886
DA0260,Upgrade Hollow Motor Test MFG Software for Teeth Timing Table,Closed,bom,,asap,2020-06-26 03:07:08.134164,2022-11-22 00:52:22.364053
DA0260,Upgrade Hollow Motor Test MFG Software for Teeth Timing Table,Closed,bom,,asap,2020-06-26 03:07:08.134164,2022-11-22 00:52:22.364053
DA0399,Modify Production Routing to include Dynamic Range Rig for 3 engines,Implementation,bom,,asap,2020-06-26 03:39:02.527477,2021-05-07 08:37:36.833188
ECO0632, EFT - Add VODL (Variable Optical Delay Line),Closed,bom,,asap,2020-06-26 03:31:02.478946,2021-05-07 08:37:36.833188
DA1703,Hardware fiber break solution in MFG,Effective,bom,,asap,2020-10-29 00:24:07.395584,2022-11-22 01:26:07.152284
DA1704,G6 SH12 - Failed F2A on F2A-3,Closed,product,,asap,2020-10-29 02:35:12.634020,2022-11-22 01:28:05.435514
DA1705,To release the RetroReflector Clamp failed GII,Closed,product,,asap,2020-10-29 21:32:29.928914,2022-11-22 01:28:17.082478
DA1980,To ship Sys 32 to FMG,Closed,product,,asap,2022-11-02 01:16:27.662472,2022-11-22 02:30:53.414203
DA1707,Adding a QCP before up-revving PCBs to rev36,Closed,product,,asap,2020-11-05 02:53:58.625178,2022-11-22 01:28:25.724960
DA1734,To release SH105 to nVidia (Backup system),Closed,product,,asap,2020-12-16 23:07:04.199051,2022-11-22 01:30:17.365650
DA1940,To Ship SYS505 (OM45H52) to customer,Closed,bom,,asap,2022-08-02 09:38:22.889597,2022-11-22 01:53:30.622799
