name,title,create_date,assigned_date,close_date,last_updated_date,tags
QA01903,1101 Error - Frontier,2022-02-16 04:44:13.320148,,2022-05-20 01:22:19.000000,2022-05-20 01:22:19.048496,RK3
QA01904,Pointcloud Wobble - DOA - Frontier,2022-02-16 04:46:30.708641,,2022-02-18 02:43:30.000000,2022-02-18 02:43:30.117601,RK3
QA01905,Fiber Burn In field,2022-02-16 05:46:40.886766,,,2022-07-28 05:58:31.102232,Fibre Burn;Sensorhead
QA01906,FMG - 1106 and 602 Errors,2022-02-17 06:57:47.254960,,2022-05-02 05:43:47.000000,2022-05-02 05:43:47.800180,RK3
QA01907,QCP11191 Fail,2022-02-24 04:02:16.435133,2022-02-24 03:53:03.000000,2022-11-25 05:08:56.000000,2022-11-25 05:08:56.230053,GII;optics
QA01908,QCP 05630 & QCP 05631FAIL,2022-02-25 02:54:28.037112,2022-02-25 00:37:18.000000,2022-06-14 06:39:51.000000,2022-07-28 05:56:59.196590,GII;optics
QA01910,WINDOW FAIL IN QCP11170,2022-03-07 00:11:51.987247,2022-03-07 00:04:18.000000,2022-10-28 00:57:21.000000,2022-10-28 00:57:21.636772,GII;Optics
QA01911,HCM - 602 Error During Thermal / Humidity Testing,2022-03-09 02:55:32.741291,,2022-05-20 01:21:31.000000,2022-05-20 01:21:31.807929,RK3
QA01912,Encoder Ring - Inconsistent Teeth Bug - No tolerance defined,2022-03-14 03:49:24.909337,2022-03-14 02:25:03.000000,,2022-10-17 23:30:12.899171,GII;Mech
QA01913,fail on QCP 07098,2022-04-21 00:39:20.640287,2022-04-21 00:33:58.000000,,2022-11-28 00:37:37.171974,GII;optics
QA01914,HM#627 failed to start encoder test,2022-05-11 00:23:45.899520,,,2022-11-28 00:29:15.197840,Hollow Motor;Elec
QA01915,SH164 Static Grating2 found a crack at the edge,2022-05-15 23:24:25.079196,,2022-11-30 23:00:45.000000,2022-11-30 23:00:45.935166,optics;GII
QA01916,Sensor head scratch,2022-05-19 03:39:07.345512,2022-05-19 03:32:50.000000,2022-09-26 00:19:23.000000,2022-09-26 00:19:23.529678,Sensorhead;Paint
QA01917,Frontier - very loud grinding noises in the Sensor head,2022-05-20 05:56:14.823984,2022-05-20 05:53:50.000000,,2022-11-09 01:46:43.223404,RMA
QA01918,SH162 has got scratch on front housing,2022-05-30 03:32:00.176216,,2022-09-26 00:30:42.000000,2022-11-23 05:02:29.873032,Paint;Sensorhead
QA01919,SH162 has cosmetic defects on front housing,2022-06-02 01:00:39.632584,,2022-11-28 14:08:02.000000,2022-11-28 14:08:01.965983,Paint;Sensorhead
QA01920,SH165 has scratch on front housing,2022-06-02 02:49:45.729121,,2022-09-26 00:26:44.000000,2022-09-26 00:29:13.443873,Paint;Sensorhead
QA01921,SH164 from SYS24 has got scratches on front housing,2022-06-15 00:46:59.073440,,2022-09-26 00:14:35.000000,2022-09-26 00:36:30.785078,Sensorhead;Paint
QA01922,Fail in GII [QCP12054],2022-06-16 00:09:49.946467,2022-06-15 23:36:26.000000,,2022-11-28 00:30:14.741726,GII;Mech
QA01923,DVT Failure during Thermal Testing (Amplifier issue reporting 1102 and 1110 errors),2022-06-20 06:45:36.609411,2022-06-20 06:42:31.000000,,2022-11-09 01:47:07.750067,RMA;DVT
QA01924,DVT ESD Failure (System completely dead.  Cannot connect to engine),2022-06-20 06:47:18.189236,2022-06-20 06:45:54.000000,2022-07-19 01:15:06.000000,2022-11-09 01:47:30.821641,RMA;ESD Failure
QA01925,QCP 11320 Failure,2022-06-22 04:25:36.537057,2022-06-22 04:18:10.000000,2022-07-12 06:01:52.000000,2022-07-28 05:53:36.931814,Firmware
QA01926,Failed in QCP11282,2022-07-01 00:27:54.140926,2022-06-30 23:55:11.000000,2022-11-28 15:38:47.000000,2022-11-28 15:38:47.647861,GII;Mech
QA01927,PD @190m Not Consistently Meeting Spec,2022-07-05 04:00:17.151185,,2022-10-10 01:10:26.000000,2022-10-10 01:10:26.692452,Engine;Hyla
QA01928,screw hole tight,2022-07-13 05:16:49.856313,2022-07-12 23:24:49.000000,2022-11-28 15:24:01.000000,2022-11-28 15:24:01.049559,Transceiver;Mech;Optics
QA01929,Fail in QCP07557,2022-07-14 01:20:45.405248,2022-07-14 01:12:42.000000,,2022-11-28 15:21:22.852906,GII;optics
QA01930,Screw hole tight,2022-07-18 01:26:27.046750,2022-07-18 01:25:41.000000,2022-11-28 15:22:53.000000,2022-11-28 15:22:53.068427,optics;Transceiver;Mech
QA01931,Max encoder gap above spec limit,2022-07-19 03:23:09.044495,2022-07-19 03:20:49.000000,2022-11-28 14:15:27.000000,2022-11-28 14:15:27.725927,Hollow Motor;Spec Limit
QA01932,Max encoder gap above spec limit,2022-07-19 03:38:54.592129,2022-07-19 03:36:25.000000,2022-11-28 14:19:30.000000,2022-11-28 14:19:30.610594,Spec Limit;Hollow Motor
QA01933,Failure in QCP11191,2022-07-21 05:27:34.806355,2022-07-12 05:08:08.000000,2022-09-23 02:03:55.000000,2022-10-28 00:57:39.530814,GII;optics
QA01934,E460 ticking soud,2022-07-31 23:18:42.942032,,2022-11-28 15:28:52.000000,2022-11-28 15:30:16.552164,Electrical Cable
QA01935,E458 ticking sound,2022-08-01 00:05:50.758819,,2022-11-30 04:46:55.000000,2022-11-30 04:46:55.941271,Electrical Cable
QA01936,Cable damaged at customer end - RMAREQ8371,2022-08-01 00:39:59.180745,2022-07-28 00:38:34.000000,,2022-11-09 01:48:08.167995,RMA;Electrical Cable
QA01937,"E460 EDFA wires expose, not fully inserted",2022-08-01 00:58:11.914886,,2022-11-25 06:14:51.000000,2022-11-25 06:14:51.251794,Electrical Cable
QA01938,Magnet back plate failed Encoder test.,2022-08-01 06:08:53.709662,,,2022-11-30 03:18:12.829133,Encoder test;Sensorhead
QA01939,TGM #51 failed at Encoder Gap Test,2022-08-08 05:32:58.089540,2022-08-08 05:31:32.000000,2022-11-28 14:13:15.000000,2022-11-28 14:13:15.202834,Encoder test;Elec
QA01940,TGM #52 - failed at encoder gap test,2022-08-08 05:45:19.881431,2022-08-08 05:44:22.000000,2022-11-28 14:13:37.000000,2022-11-28 14:13:37.493283,Elec;Encoder test
QA01941,Hyla OM#47 failed directivity test with low -1R spinning grating,2022-08-09 02:01:08.598851,,2022-11-28 15:35:27.000000,2022-11-28 15:35:27.236921,GII;Optics
QA01942,substructure too tight,2022-08-11 06:01:55.559277,,,2022-11-28 15:03:59.690421,Mech;Lower substructure
QA01943,Fail in QCP11259 [paint],2022-08-31 01:51:47.675791,2022-08-31 01:43:34.000000,2022-11-28 15:41:14.000000,2022-11-28 15:41:14.582855,GII;Paint;Mech
QA01944,TGM #55 - failed at encoder gap test,2022-09-07 00:36:18.037246,2022-09-07 00:34:47.000000,2022-11-28 14:14:19.000000,2022-11-28 14:14:19.751134,Hollow Motor;Spec Limit
QA01949,FAILED IN QCP 11282 surface texture issue,2022-09-23 03:11:20.360661,2022-09-23 03:03:20.000000,2022-11-28 15:18:35.000000,2022-11-28 15:18:35.007965,GII;Paint
QA01950,Failed in QCP11282,2022-09-26 22:35:10.352533,2022-09-26 01:00:00.000000,2022-11-28 15:45:54.000000,2022-11-28 15:45:54.837088,Paint;GII
QA01951,Failed in QCP11282[ MARKS ],2022-09-27 23:54:32.573907,2022-09-27 23:33:58.000000,2022-11-28 15:48:06.000000,2022-11-28 15:48:06.852627,Paint;GII
QA01953,Error 1106 During 1000h High Temperature and Humidity Testing,2022-10-06 13:03:52.551636,2022-10-05 20:07:07.000000,,2022-11-09 01:48:23.351678,RMA;DVT
QA01955,SH174 fibre burnt on CH2 at LZC,2022-10-18 00:51:09.416240,,,2022-12-01 04:24:39.985292,LZC;Fibre Burn
QA01956,EDFA#32 from RMA SYS19 failed to upgrade new FW,2022-10-18 04:32:39.287265,2022-10-17 23:17:09.000000,,2022-11-25 06:02:17.858127,EDFA;Hyla
QA01957,Scratch and paint peel off,2022-10-26 02:51:45.793993,2022-10-26 02:40:43.000000,2022-11-28 06:29:54.000000,2022-11-28 06:29:54.608996,Paint;Manufacturing
QA01958,Discoloration,2022-10-26 02:54:36.244386,2022-10-26 02:40:43.000000,2022-11-28 14:39:13.000000,2022-11-28 14:39:13.193220,Manufacturing;Paint
QA01959,scratch or paint peel off,2022-10-26 02:57:57.050975,2022-10-26 02:40:43.000000,2022-11-28 05:31:45.000000,2022-11-28 05:31:45.836467,Manufacturing;Paint
QA01960,scratch or paint peel off,2022-10-26 02:59:27.571556,2022-10-26 02:40:43.000000,2022-11-28 06:19:33.000000,2022-11-28 06:19:32.906495,Manufacturing;Paint
QA01962,LSS #82 has one screw hole not properly tapped,2022-11-01 05:59:27.264618,,2022-11-28 15:32:48.000000,2022-11-28 15:32:48.820857,Mech;Transceiver;optics
QA01965,dent in the window area,2022-11-09 03:16:04.384491,2022-11-08 23:24:54.000000,2022-11-27 23:34:49.000000,2022-11-27 23:34:49.593883,Sensorhead;Paint
QA01967,Fail in GII Rig QCP,2022-11-10 03:52:50.595918,2022-11-10 03:46:55.000000,2022-11-27 23:23:05.000000,2022-11-27 23:23:05.743200,"GII ,OPT FAILURE"
QA01968,Discoloration of blue paint,2022-11-10 05:34:13.702226,,,2022-11-28 23:47:50.994890,GII;Paint;EDFA
QA01969,Screw hole paint chip during van drive,2022-11-11 00:48:16.615489,2022-11-10 00:37:46.000000,,2022-11-25 06:18:42.053790,Paint;Van-Drive
QA01970,Failed in QCP07899,2022-11-17 02:22:50.903540,2022-11-17 02:16:12.000000,,2022-11-28 00:08:19.992544,"GII, MECH COMP FAILURE"
QA01971,Front housing has discoloured paint around screw holes,2022-11-18 03:37:21.608634,,2022-11-28 00:18:24.000000,2022-11-28 00:18:24.733911,Paint;Sensorhead
QA01972,Engine top E464 APD sensitivity issue,2022-11-18 05:12:46.623487,,,2022-11-28 23:51:10.713569,Elec;APD
QA01973,Wolverine #60 and #62 communication issue to Gohan at LiFT,2022-11-22 00:08:28.671152,,,2022-11-28 23:55:54.500906,Elec;Wolverine
QA01978,Failed in OCT-RIG QCP11295,2022-11-24 22:03:30.531048,2022-11-24 21:54:15.000000,,2022-11-30 04:23:04.163845,"GII ,OPT FAILURE"
QA01979,Laser cal Calibration - Failed First Self Test,2022-11-27 22:53:26.596012,,,2022-11-29 04:10:18.232564,Laser Calibration;Calibration
QA01980,Cosmetic defects on 3x diamond engine Cages,2022-11-27 23:17:33.098716,,2022-11-28 15:58:50.000000,2022-11-28 15:58:50.130202,GII;cage
QA01981,Laser Calibration Failed First Self Test,2022-11-27 23:20:54.675674,,,2022-11-27 23:20:54.675674,Calibration;Laser Calibration
QA01982,Safety flap #2 screw holes through the tube,2022-11-28 04:55:39.536038,,,2022-11-29 00:00:33.365788,Engine;Screwhole
QA01984,Failed in MFG-PI-1-RIG,2022-11-30 20:50:19.124926,2022-11-30 20:45:32.000000,,2022-11-30 21:18:16.646956,"GII ,OPT FAILURE"
QA01985,Failed in QCP11259 anodize marks,2022-11-30 23:22:45.942812,2022-11-30 23:18:40.000000,,2022-11-30 23:22:45.942812,"GII, MECH COMP FAILURE"
QA01986,Internal Audit NCs,2022-12-01 00:18:25.500512,2022-12-01 00:02:23.000000,,2022-12-01 01:18:06.896265,Internal Audit;NCs
QA01987,NC for Customer Management Internal Audit,2022-12-01 00:30:30.602558,2022-12-01 00:21:01.000000,,2022-12-01 03:13:25.497755,Internal Audit;customer management
QA01988,Internal Audit for Service RMA,2022-12-01 00:34:13.582377,2022-12-01 00:32:47.000000,,2022-12-01 00:34:13.582377,Internal Audit;RMA
QA01989,Internal Audit for Service Product Development,2022-12-01 00:34:24.203752,2022-12-01 00:32:47.000000,,2022-12-01 00:35:26.799226,Internal Audit;Product dev
QA01990,Internal Audit for Manufacturing -Product,2022-12-01 00:35:31.100635,2022-12-01 00:32:47.000000,,2022-12-01 00:36:08.137908,Internal Audit;Manufacturing
QA01991,Internal Audit for GII Supply chain,2022-12-01 00:36:12.352610,2022-12-01 00:32:47.000000,,2022-12-01 00:37:03.021659,Internal Audit;GII Supply chain
QA01992,Internal Audit for cyber security,2022-12-01 00:37:07.492898,2022-12-01 00:32:47.000000,,2022-12-01 00:38:05.940984,Internal Audit;Cyber security
QA01993,Internal Audit for Functional Safety,2022-12-01 00:38:09.167493,2022-12-01 00:32:47.000000,,2022-12-01 00:38:53.637259,Internal Audit;Functional Safety
