po_id,po_reference,order_date,contractual_date,updated_date,scheduled_date,due_date,total_amount,taxed_amount,untaxed_amount,paid_amount,unpaid_amount,paid_amount_aud,currency_rate,currency,payment,po_status,vendor_reference,expense_type,receipt_count,vendor_name,requested_by,created_by,updated_by,department,received,payment_terms,purchasetype
2538,PO06537,2021-11-25 03:26:52.000000,2021-11-25 03:26:52.000000,2022-02-11 10:59:38.447029,2021-12-08 03:31:47.000000,2021-12-08,1172.07,0.0,1172.07,1172.07,0.0,1172.07,USD,1.0,Paid,purchase,Buy online,non_capital,0,Newegg,Arjun Abayasingam,Jamie Ball,OdooBot,R002 - Technology Development,yes,0.0,Expense
1747,PO05746,2021-07-29 04:14:34.000000,2021-08-28 04:14:34.000000,2022-02-11 10:59:38.447029,2021-08-24 04:14:56.000000,2021-09-23,913.22,83.02,830.2,913.22,0.0,913.22,AUD,1.0,Paid,purchase,Quote: DO37336,non_capital,0,Open Wiring Systems,Duncan Ross,Jamie Ball,OdooBot,Engineering - Software,yes,30.0,Inventor
3032,PO07031,2022-02-24 04:12:55.000000,2022-05-25 04:12:55.000000,2022-04-13 00:50:20.772884,2022-03-03 04:17:45.000000,2022-06-01,328.35,29.85,298.5,328.35,0.0,328.35,AUD,1.0,Paid,done,Quote: Q222521,,0,Maytec Australia Pty Ltd,Katie Chong,Jamie Ball,Nikki Tang,R002 - Technology Development,yes,90.0,Expense
1101,PO05100,2021-04-08 05:35:48.000000,2021-04-08 05:35:48.000000,2022-02-11 10:59:38.447029,2021-06-30 05:37:06.000000,2021-06-30,288.75,26.25,262.5,272.25,16.5,272.25,AUD,1.0,Not Paid,purchase,,non_capital,0,NSK,Arjun Abayasingam,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Not Specified
360,PO04359,2020-10-30 03:34:11.000000,2020-11-29 03:34:11.000000,2022-02-11 10:59:38.447029,2020-12-25 03:36:01.000000,2021-01-24,716.0,0.0,716.0,716.0,0.0,716.0,USD,1.0,Paid,purchase,Quote: Q6-3C,non_capital,0,Grand Venture Technology,Matt Haines,Jamie Ball,OdooBot,R016 - Engineering - Optical,yes,30.0,Not Specified
1770,PO05769,2021-08-02 00:40:51.000000,2021-08-02 00:40:51.000000,2022-02-11 10:59:38.447029,2021-08-10 22:56:26.000000,2021-08-10,5172.76,0.0,5172.76,5172.76,0.0,5172.76,USD,1.0,Paid,purchase,Quote: PP07302103,non_capital,0,Pure Photonics LLC,Jamie Ball,Jamie Ball,OdooBot,R002 - Technology Development,yes,0.0,Expense
629,PO04628,2021-01-07 02:47:31.000000,2021-02-06 02:47:31.000000,2022-02-11 10:59:38.447029,2021-01-27 02:48:18.000000,2021-02-26,1095.0,0.0,1095.0,1095.0,0.0,1095.0,USD,1.0,Paid,purchase,PI No.: 210107-DJ-M049,non_capital,0,"DJ MODEL & TOOLING CO.,LIMITED",Lalith Vudata,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Not Specified
1215,PO05214,2021-04-29 00:28:57.000000,2021-04-29 00:28:57.000000,2022-02-11 10:59:38.447029,2021-05-13 00:29:11.000000,2021-05-13,2609.99,237.27,2372.72,2609.99,0.0,2609.99,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Kogan.com,Raja Ewart,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Not Specified
2410,PO06409,2021-11-10 03:08:21.000000,2021-11-10 03:08:21.000000,2022-02-11 10:59:38.447029,2021-11-17 03:09:12.000000,2021-11-17,563.2,0.0,563.2,563.2,0.0,563.2,USD,1.0,Paid,purchase,Buy online,non_capital,0,Fairview Microwave,Daniel Wilkinson-Thompson,Jamie Ball,OdooBot,R018 - Engineering - PMO,yes,0.0,Expense
2426,PO06425,2021-11-12 00:31:11.000000,2021-12-12 00:31:11.000000,2022-02-11 10:59:38.447029,2021-09-26 01:53:33.000000,2021-10-26,1500.0,0.0,1500.0,1500.0,0.0,1500.0,USD,1.0,Paid,purchase,"Invoice date Nov. 1, 2021",non_capital,0,Haiyin Sun,Jamie Ball,Jamie Ball,OdooBot,R016 - Engineering - Optical,yes,30.0,Expense
1503,PO05502,2021-06-23 01:59:49.000000,2021-07-23 01:59:49.000000,2022-02-11 10:59:38.447029,2021-07-14 02:01:01.000000,2021-08-13,3990.0,0.0,3990.0,3990.0,0.0,3990.0,USD,1.0,Paid,purchase,PI No.: 210622-DJ-M1629,non_capital,0,"DJ MODEL & TOOLING CO.,LIMITED",Duncan Ross,Jamie Ball,OdooBot,Engineering - Software,yes,30.0,Not Specified
2954,PO06953,2022-02-09 04:45:46.000000,2022-03-11 04:45:46.000000,2022-05-11 00:33:45.950832,2022-03-09 04:45:46.000000,2022-04-08,7740.0,0.0,7740.0,7740.0,0.0,7740.0,USD,1.0,Paid,done,PI No.: 220208-DJ-M263,,0,"DJ MODEL & TOOLING CO.,LIMITED",Campbell Carney,Jamie Ball,Anna Bui,R018 - Engineering - PMO,yes,30.0,Expense
2475,PO06474,2021-11-17 01:22:38.000000,2021-12-17 01:22:38.000000,2022-02-11 10:59:38.447029,2021-12-01 01:23:20.000000,2021-12-31,2202.29,200.21,2002.08,2202.29,0.0,2202.29,AUD,1.0,Paid,purchase,Quote: 8267,capital,0,AusOptic International Pty Ltd,Jamie Ball,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Expense
3274,PO07273,2022-05-03 02:45:48.000000,2022-05-03 02:45:48.000000,2022-05-31 05:15:21.291536,2022-05-04 02:48:53.000000,2022-05-04,44.0,4.0,40.0,44.0,0.0,44.0,AUD,1.0,Paid,done,Buy online,,0,Rivetlab,Ryan Barnes,Jamie Ball,Anna Bui,R002 - Technology Development,yes,0.0,Expense
826,PO04825,2021-02-10 03:14:12.000000,2021-02-10 03:14:12.000000,2022-02-11 10:59:38.447029,2021-03-23 03:15:53.000000,2021-03-23,1575.16,143.2,1431.96,1575.16,0.0,1575.16,AUD,1.0,Paid,purchase,Quote: Q211844-1,capital,0,Maytec Australia Pty Ltd,Gabriel Mendoza,Jamie Ball,OdooBot,R010 - Engineering - Systems,yes,0.0,Not Specified
431,PO04430,2020-11-18 23:56:43.000000,2020-11-18 23:56:43.000000,2022-02-11 10:59:38.447029,2021-01-12 23:57:08.000000,2021-01-12,2677.0,243.36,2433.64,2677.0,0.0,2677.0,AUD,1.0,Paid,purchase,,non_capital,0,St John Ambulance Australia,Jamie Ball,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Not Specified
1564,PO05563,2021-07-05 02:00:02.000000,2021-08-04 02:00:02.000000,2022-02-11 10:59:38.447029,2021-08-09 02:14:20.000000,2021-09-08,2200.0,0.0,2200.0,2200.0,0.0,2200.0,USD,1.0,Paid,purchase,Quote 210702BRJ,non_capital,0,Zhongshan Meisu Technology Co Ltd,John Levstek,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Inventor
838,PO04837,2021-02-11 03:16:35.000000,2021-03-13 03:16:35.000000,2022-02-11 10:59:38.447029,2021-04-21 04:23:17.000000,2021-05-21,33250.0,0.0,33250.0,33250.0,0.0,33250.0,USD,1.0,Paid,purchase,Quote: 101317,non_capital,0,Thin Gap,Cameron Guterres,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Not Specified
2292,PO06291,2021-10-24 23:53:49.000000,2021-11-23 23:53:49.000000,2022-02-11 10:59:38.447029,2021-11-07 23:54:37.000000,2021-12-07,8054.0,0.0,8054.0,8054.0,0.0,8054.0,USD,1.0,Paid,purchase,SQ-132047,capital,0,Simbol Test Systems Inc,Jamie Ball,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Expense
2089,PO06088,2021-09-29 00:07:20.000000,2021-10-29 00:07:20.000000,2022-02-11 10:59:38.447029,2021-10-04 23:08:19.000000,2021-11-03,66.94,6.09,60.85,66.94,0.0,66.94,AUD,1.0,Paid,purchase,,non_capital,0,Officeworks Ltd.,Jamie Ball,Jamie Ball,OdooBot,A010 - Marketing,yes,30.0,Expense
461,PO04460,2020-11-27 02:29:02.000000,2020-11-27 02:29:02.000000,2022-02-11 10:59:38.447029,2020-12-11 02:30:30.000000,2020-12-11,390.43,33.97,356.46,390.43,0.0,390.43,AUD,1.0,Paid,purchase,Buy Online,non_capital,0,Mwave.com.au,Leigh Pigram,Jamie Ball,OdooBot,A012 - Information Technology,yes,0.0,Not Specified
725,PO04724,2021-01-27 23:10:20.000000,2021-01-27 23:10:20.000000,2022-02-11 10:59:38.447029,2021-02-11 23:10:50.000000,2021-02-11,1262.25,114.75,1147.5,1262.25,0.0,1262.25,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Screen Mounts Australia Pty Ltd,Leigh Pigram,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Not Specified
2534,PO06533,2021-11-25 02:57:35.000000,2021-11-25 02:57:35.000000,2022-02-11 10:59:38.447029,2021-12-09 03:05:14.000000,2021-12-09,9259.8,841.8,8418.0,27779.4,-18519.6,18519.6,AUD,1.5,Paid,purchase,Invoice No.: 9924377,capital,0,ANA Computers & Communications (A Division of A Power International Pty Limited),Jamie Ball,Jamie Ball,OdooBot,A012 - Information Technology,yes,0.0,Expense
226,PO04225,2020-09-14 00:48:40.000000,2020-09-14 00:48:40.000000,2022-02-11 10:59:38.447029,2020-09-28 00:48:40.000000,2020-09-28,187.48,0.0,187.48,187.48,0.0,187.48,AUD,1.0,Paid,purchase,Buy Online,non_capital,0,Arrow Electronics,Harry Dudley-Bestow,Jamie Ball,OdooBot,Engineering - Software,yes,,Not Specified
81,PO04080,2020-07-14 03:31:23.000000,2020-07-14 03:31:23.000000,2022-02-11 10:59:38.447029,2020-07-20 03:32:25.000000,2020-07-20,167.85,15.26,152.59,167.85,0.0,167.85,AUD,1.0,Paid,purchase,Buy Online,non_capital,0,Amazon (Online for PO's),Fernando Diaz,Jamie Ball,OdooBot,R002 - Technology Development,yes,0.0,Not Specified
2455,PO06454,2021-11-16 02:38:52.000000,2021-11-16 02:38:52.000000,2022-02-11 10:59:38.447029,2021-11-21 22:25:29.000000,2021-11-21,987.89,0.0,987.89,987.89,0.0,987.89,USD,1.0,Paid,purchase,Buy online,non_capital,0,Newark,Arjun Abayasingam,Jamie Ball,OdooBot,R002 - Technology Development,yes,0.0,Expense
2971,PO06970,2022-02-11 04:52:54.000000,2022-03-13 04:52:54.000000,2022-03-02 05:46:04.709239,2022-02-18 04:53:19.000000,2022-03-20,98.5,8.95,89.55,98.5,0.0,98.5,AUD,1.0,Paid,done,Buy online,,0,First Aid Kits Australia (Primivo Group),Jamie Ball,Jamie Ball,Anna Bui,A018 - Facilities,yes,30.0,Expense
2227,PO06226,2021-10-14 02:49:29.000000,2021-10-14 02:49:29.000000,2022-02-11 10:59:38.447029,2021-10-20 22:51:09.000000,2021-10-20,63.0,5.74,57.26,63.0,0.0,63.0,AUD,1.0,Paid,purchase,Buy online,non_capital,0,The Fastener Factory (AKA Hardware Bargains),Arjun Abayasingam,Jamie Ball,OdooBot,R002 - Technology Development,yes,0.0,Expense
2865,PO06864,2022-01-25 04:44:36.000000,2022-01-25 04:44:36.000000,2022-02-23 03:40:54.689831,2022-02-01 04:47:26.000000,2022-02-01,42.3,2.73,39.57,42.3,0.0,42.3,AUD,1.0,Paid,done,INV #78772,,0,SJDK Group Pty Ltd (T/A - Stickers n Things),Michael Newman,Jamie Ball,Denish MAJMUDAR,R018 - Engineering - PMO,yes,0.0,Expense
1914,PO05913,2021-08-30 23:03:26.000000,2021-09-29 23:03:26.000000,2022-02-11 10:59:38.447029,2021-08-31 23:04:12.000000,2021-09-30,68.81,6.26,62.55,68.82,-0.01,68.82,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,Element14 Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,30.0,Expense
1401,PO05400,2021-06-08 01:58:25.000000,2021-06-08 01:58:25.000000,2022-02-11 10:59:38.447029,2021-06-16 01:59:39.000000,2021-06-16,78.85,7.17,71.68,78.85,0.0,78.85,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Mapworld,Jamie Ball,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Not Specified
2166,PO06165,2021-10-07 04:20:15.000000,2021-11-06 04:20:15.000000,2022-02-11 10:59:38.447029,2021-10-29 04:21:24.000000,2021-11-28,2843.5,258.5,2585.0,2843.5,0.0,2843.5,AUD,1.0,Paid,purchase,Quote: Q212264,capital,0,Maytec Australia Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,Engineering - Software,yes,30.0,Expense
1663,PO05662,2021-07-18 23:58:29.000000,2021-07-18 23:58:29.000000,2022-02-11 10:59:38.447029,2021-08-26 23:59:28.000000,2021-08-26,2450.0,0.0,2450.0,2450.0,0.0,2450.0,USD,1.0,Paid,purchase,Quote: BAR210716-01,non_capital,0,"Neptec OS, Inc.",John Levstek,Jamie Ball,OdooBot,R002 - Technology Development,yes,0.0,Expense
78,PO04077,2020-07-13 23:31:35.000000,2020-07-27 23:31:35.000000,2022-02-11 10:59:38.447029,2020-07-30 23:32:18.000000,2020-08-13,200.0,0.0,200.0,200.0,0.0,200.0,USD,1.0,Paid,purchase,PI No.: 200710-DJ-M1304,non_capital,0,"DJ MODEL & TOOLING CO.,LIMITED",Arjun Abayasingam,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,14.0,Not Specified
2007,PO06006,2021-09-16 03:06:04.000000,2021-09-16 03:06:04.000000,2022-02-11 10:59:38.447029,2021-09-30 03:06:53.000000,2021-09-30,7172.0,652.0,6520.0,7172.0,0.0,7172.0,AUD,1.0,Paid,purchase,IN6684,non_capital,0,Ssweatshop Pty Ltd,Daisy Johnson,Jamie Ball,OdooBot,A010 - Marketing,yes,0.0,Expense
2199,PO06198,2021-10-11 22:23:46.000000,2021-10-11 22:23:46.000000,2022-02-11 10:59:38.447029,2021-10-28 22:27:32.000000,2021-10-28,1705.0,155.0,1550.0,1705.0,0.0,1705.0,AUD,1.0,Paid,purchase,INV 71293,non_capital,0,shepson printing pty ltd,Daisy Johnson,Jamie Ball,OdooBot,A010 - Marketing,yes,0.0,Expense
1927,PO05926,2021-09-02 00:30:37.000000,2021-10-02 00:30:37.000000,2022-02-11 10:59:38.447029,2021-09-02 00:34:28.000000,2021-10-02,189.0,17.18,171.82,189.0,0.0,189.0,AUD,1.0,Paid,purchase,,non_capital,0,SCORPTEC COMPUTERS,James Tononcelli,Jamie Ball,OdooBot,A012 - Information Technology,yes,30.0,Expense
1422,PO05421,2021-06-14 23:32:17.000000,2021-06-14 23:32:17.000000,2022-02-11 10:59:38.447029,2021-06-28 23:34:03.000000,2021-06-28,624.0,0.0,624.0,,624.0,,USD,,Not Paid,cancel,,non_capital,0,"QICK ELECTRONICS CO., LIMITED",Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,0.0,Not Specified
2354,PO06353,2021-11-03 03:15:52.000000,2021-12-03 03:15:52.000000,2022-02-11 10:59:38.447029,2021-11-15 03:16:30.000000,2021-12-15,566.72,51.52,515.2,566.72,0.0,566.72,AUD,1.0,Paid,purchase,Quote: Q212348,non_capital,0,Maytec Australia Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,30.0,Expense
1246,PO05245,2021-05-04 05:11:22.000000,2021-06-03 05:11:22.000000,2022-02-11 10:59:38.447029,2021-05-11 05:12:18.000000,2021-06-10,797.0,72.45,724.55,797.0,0.0,797.0,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Sydney Tools,Michael Newman,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Not Specified
1205,PO05204,2021-04-28 05:25:12.000000,2021-05-28 05:25:12.000000,2022-02-11 10:59:38.447029,2021-05-12 05:26:39.000000,2021-06-11,7560.0,0.0,7560.0,7560.0,0.0,7560.0,USD,1.0,Paid,purchase,Quote #18781,non_capital,0,Sigasi,Frank Engel,Jamie Ball,OdooBot,A012 - Information Technology,yes,30.0,Not Specified
1886,PO05885,2021-08-25 00:08:59.000000,2021-08-25 00:08:59.000000,2022-02-11 10:59:38.447029,2021-09-15 00:10:42.000000,2021-09-15,1019.87,91.99,927.88,1019.87,0.0,1019.87,AUD,1.0,Paid,purchase,,non_capital,0,HARTING Pty Ltd,Michael Newman,Jamie Ball,OdooBot,C004 - NPI,yes,0.0,Expense
289,PO04288,2020-10-08 22:30:36.000000,2020-11-07 22:30:36.000000,2022-02-11 10:59:38.447029,2020-10-13 22:31:34.000000,2020-11-12,126.45,0.0,126.45,126.45,0.0,126.45,AUD,1.0,Paid,purchase,Checkout using PO option,non_capital,0,PCB Zone (Circuit Labs)-closed March 2021,Nikhil Cunha,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Not Specified
3000,PO06999,2022-02-17 22:40:02.000000,2022-02-17 22:40:02.000000,2022-03-13 23:50:22.366115,2022-04-20 23:41:24.000000,2022-04-20,367.42,0.0,367.42,367.42,0.0,367.42,AUD,1.0,Paid,done,Buy online,,0,EBay,Jay Thakkar,Jamie Ball,Michael Chang,A012 - Information Technology,yes,0.0,Expense
2450,PO06449,2021-11-15 22:31:11.000000,2021-11-15 22:31:11.000000,2022-03-07 06:44:06.841287,2021-12-13 22:31:11.000000,2021-12-13,4552.0,0.0,4552.0,4552.0,0.0,5917.6,USD,0.7692307692307693,Paid,purchase,Quotation No. : ATP-B15-2111014,non_capital,0,AT Precision Tooling,Arjun Abayasingam,Jamie Ball,Anna Bui,R002 - Technology Development,yes,0.0,Inventor
527,PO04526,2020-12-09 23:21:29.000000,2021-01-08 23:21:29.000000,2022-02-11 10:59:38.447029,2020-12-23 23:22:22.000000,2021-01-22,1269.55,0.0,1269.55,1269.55,0.0,1269.55,USD,1.0,Paid,purchase,Quote: 22143_0,non_capital,0,3D Metalforge Pte Ltd,Matt Haines,Jamie Ball,OdooBot,R016 - Engineering - Optical,yes,30.0,Not Specified
1462,PO05461,2021-06-18 05:34:10.000000,2021-06-18 05:34:10.000000,2022-02-11 10:59:38.447029,2021-07-02 05:36:33.000000,2021-07-02,700.21,63.66,636.55,700.21,0.0,700.21,AUD,1.0,Paid,purchase,Quote: 00014705,non_capital,0,EMONA INSTRUMENTS PTY LTD,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,0.0,Not Specified
147,PO04146,2020-08-11 02:00:21.000000,2020-09-10 02:00:21.000000,2022-02-11 10:59:38.447029,2020-08-18 02:02:30.000000,2020-09-17,81.07,7.37,73.7,81.07,0.0,81.07,AUD,1.0,Paid,purchase,Order Online using Trade Account,non_capital,0,"Mouser Electronics, Inc.",Matthew Eyles,Jamie Ball,OdooBot,R014 - Engineering - Electronics,yes,30.0,Not Specified
2711,PO06710,2021-12-17 02:58:22.000000,2022-01-16 02:58:22.000000,2022-03-07 23:55:52.855762,2022-02-11 02:58:49.000000,2022-03-13,1707.0,0.0,1707.0,,1707.0,,EUR,,Not Paid,purchase,Quotation No.: Baraja2021120201,non_capital,0,Accelink Denmark A/S,John Levstek,Jamie Ball,Jamie Ball,R002 - Technology Development,yes,30.0,Expense
3014,PO07013,2022-02-21 04:23:16.000000,2022-03-23 04:23:16.000000,2022-06-29 00:18:55.610128,2022-02-23 04:23:16.000000,2022-03-25,507.95,46.18,461.77,507.95,0.0,507.95,AUD,1.0,Paid,done,Order online using trade account,,0,Officeworks Ltd.,Jamie Ball,Jamie Ball,Jamie Ball,A016 - People and Culture,yes,30.0,Expense
1941,PO05940,2021-09-03 23:53:57.000000,2021-09-03 23:53:57.000000,2022-02-11 10:59:38.447029,2021-09-03 23:54:36.000000,2021-09-03,10200.0,0.0,10200.0,10200.0,0.0,10200.0,USD,1.0,Paid,purchase,INV-6411,non_capital,0,Sling & Stone LLC,Jamie Ball,Jamie Ball,OdooBot,A010 - Marketing,yes,0.0,Expense
3019,PO07018,2022-02-23 00:31:35.000000,2022-03-25 00:31:35.000000,2022-04-20 00:12:16.979579,2022-03-04 00:53:47.000000,2022-04-03,9543.0,867.54,8675.46,9338.0,205.0,9338.0,AUD,1.0,Not Paid,done,Order 2181043,,0,SCORPTEC COMPUTERS,Jamie Ball,Jamie Ball,Nikki Tang,R002 - Technology Development,yes,30.0,Capital
1470,PO05469,2021-06-21 03:48:14.000000,2021-07-21 03:48:14.000000,2022-02-11 10:59:38.447029,2021-07-26 03:48:14.000000,2021-08-25,1409.49,128.14,1281.35,1409.49,0.0,1409.49,AUD,1.0,Paid,purchase,Quote: MVQ86538-B,non_capital,0,NewSpec Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,30.0,Not Specified
2278,PO06277,2021-10-21 03:29:49.000000,2021-11-20 03:29:49.000000,2022-02-11 10:59:38.447029,2021-11-04 03:34:17.000000,2021-12-04,6997.0,0.0,6997.0,6997.0,0.0,6997.0,USD,1.0,Paid,purchase,SQ-132047,capital,0,Simbol Test Systems Inc,Jamie Ball,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Expense
1905,PO05904,2021-08-27 04:43:52.000000,2021-08-27 04:43:52.000000,2022-02-11 10:59:38.447029,2021-09-06 04:43:52.000000,2021-09-06,850.0,0.0,850.0,850.0,0.0,850.0,USD,1.0,Paid,purchase,Quote: RP 20210827-7,capital,0,Retech Precision Mould Limited,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,0.0,Inventor
1159,PO05158,2021-04-20 23:23:54.000000,2021-04-20 23:23:54.000000,2022-02-11 10:59:38.447029,2021-05-12 23:24:47.000000,2021-05-12,267.85,25.3,242.55,267.85,0.0,267.85,AUD,1.0,Paid,purchase,,non_capital,0,Sydney Awards & Trophies,Raja Ewart,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Not Specified
2698,PO06697,2021-12-16 22:26:25.000000,2022-01-15 22:26:25.000000,2022-03-29 23:30:53.302501,2022-02-08 22:26:25.000000,2022-03-10,1000.0,0.0,1000.0,1000.0,0.0,1000.0,AUD,1.0,Paid,purchase,,non_capital,0,Chubb Fire & Security,Jamie Ball,Jamie Ball,Nikki Tang,A018 - Facilities,yes,30.0,Expense
3117,PO07116,2022-03-15 23:02:47.000000,2022-04-14 23:02:47.000000,2022-05-11 01:50:19.704507,2022-03-15 23:02:47.000000,2022-04-14,9878.0,898.0,8980.0,9878.0,0.0,9878.0,AUD,1.0,Paid,done,Quote: Q-463651-1,,0,Altium Limited,Allen Yavelberg,Jamie Ball,Anna Bui,R002 - Technology Development,yes,30.0,Expense
1784,PO05783,2021-08-04 01:59:59.000000,2021-09-03 01:59:59.000000,2022-02-11 10:59:38.447029,2021-09-03 02:01:06.000000,2021-10-03,2227.24,0.0,2227.24,2227.24,0.0,2227.24,USD,1.0,Paid,purchase,Quote: BAR210730-01,non_capital,0,"Neptec OS, Inc.",Jamie Ball,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Expense
1469,PO05468,2021-06-21 03:42:51.000000,2021-07-21 03:42:51.000000,2022-02-11 10:59:38.447029,2021-07-14 03:43:43.000000,2021-08-13,5620.0,0.0,5620.0,5620.0,0.0,5620.0,USD,1.0,Paid,purchase,PI No.: 210617-DJ-M1564,non_capital,0,"DJ MODEL & TOOLING CO.,LIMITED",Duncan Ross,Jamie Ball,OdooBot,Engineering - Software,yes,30.0,Not Specified
2699,PO06698,2021-12-16 22:30:32.000000,2021-12-16 22:30:32.000000,2022-02-11 10:59:38.447029,2021-12-23 22:31:51.000000,2021-12-23,153.26,14.08,139.18,153.26,0.0,153.26,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Kogan.com,Jamie Ball,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Expense
1869,PO05868,2021-08-18 04:04:56.000000,2021-08-18 04:04:56.000000,2022-02-11 10:59:38.447029,2021-10-29 03:05:49.000000,2021-10-29,14608.0,1328.0,13280.0,14608.0,0.0,14608.0,AUD,1.0,Paid,purchase,INV 02546,non_capital,0,Paper Moose,Jamie Ball,Jamie Ball,OdooBot,A010 - Marketing,yes,0.0,Expense
2943,PO06942,2022-02-08 22:07:44.000000,2022-02-08 22:07:44.000000,2022-02-23 22:23:27.984876,2022-02-08 22:08:58.000000,2022-02-08,22100.0,0.0,22100.0,22100.0,0.0,22100.0,USD,1.0,Paid,done,INV-6466,,0,Sling & Stone LLC,Jamie Ball,Jamie Ball,Nikki Tang,A010 - Marketing,yes,0.0,Expense
1783,PO05782,2021-08-04 01:54:48.000000,2021-09-03 01:54:48.000000,2022-02-11 10:59:38.447029,2021-08-11 01:55:51.000000,2021-09-10,3080.1,0.0,3080.1,3080.1,0.0,3080.1,USD,1.0,Paid,purchase,Order online using trade account,non_capital,0,"Mouser Electronics, Inc.",Jamie Ball,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Expense
2163,PO06162,2021-10-07 04:00:53.000000,2021-11-06 04:00:53.000000,2022-02-11 10:59:38.447029,2021-10-07 04:01:35.000000,2021-11-06,111.9,10.17,101.73,111.9,0.0,111.9,AUD,1.0,Paid,purchase,,non_capital,0,Officeworks Ltd.,Jamie Ball,Jamie Ball,OdooBot,A010 - Marketing,yes,30.0,Expense
1667,PO05666,2021-07-19 04:24:39.000000,2021-07-26 04:24:39.000000,2022-02-11 10:59:38.447029,2021-07-19 04:25:33.000000,2021-07-26,1650.0,150.0,1500.0,1650.0,0.0,1650.0,AUD,1.0,Paid,purchase,INV-0196,non_capital,0,Luka Agency,Jamie Ball,Jamie Ball,OdooBot,A010 - Marketing,yes,7.0,Expense
2148,PO06147,2021-10-06 04:53:57.000000,2021-11-05 04:53:57.000000,2022-02-11 10:59:38.447029,2021-10-20 04:54:44.000000,2021-11-19,7233.6,0.0,7233.6,7233.6,0.0,7233.6,USD,1.0,Paid,purchase,Quotation #SO41448,capital,0,Zaber,Tim Affleck,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Expense
2982,PO06981,2022-02-14 23:15:38.000000,2022-03-16 23:15:38.000000,2022-05-11 00:33:45.950832,2022-02-14 23:15:38.000000,2022-03-16,6268.0,0.0,6268.0,5600.0,668.0,5600.0,USD,1.0,Not Paid,done,PI No.: 220125-DJ-M207,,0,"DJ MODEL & TOOLING CO.,LIMITED",Campbell Carney,Jamie Ball,Anna Bui,R018 - Engineering - PMO,yes,30.0,Expense
1642,PO05641,2021-07-14 04:32:13.000000,2021-08-13 04:32:13.000000,2022-02-11 10:59:38.447029,2021-08-03 04:33:42.000000,2021-09-02,7348.0,0.0,7348.0,7348.0,0.0,7348.0,USD,1.0,Paid,purchase,Quote: 3MF-300794_0,non_capital,0,3D Metalforge Pte Ltd,Matt Haines,Jamie Ball,OdooBot,R016 - Engineering - Optical,yes,30.0,Expense
1580,PO05579,2021-07-06 01:18:52.000000,2021-08-05 01:18:52.000000,2022-02-11 10:59:38.447029,2021-07-14 01:18:52.000000,2021-08-13,700.0,0.0,700.0,700.0,0.0,700.0,USD,1.0,Paid,purchase,Quote RP 20210706-1,capital,0,Retech Precision Mould Limited,Michael Newman,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Inventor
1554,PO05553,2021-07-01 23:07:16.000000,2021-07-01 23:07:16.000000,2022-02-11 10:59:38.447029,2021-08-19 23:13:54.000000,2021-08-19,1340.0,0.0,1340.0,1340.0,0.0,1340.0,USD,1.0,Paid,purchase,QT210701-31,non_capital,0,TEC Microsystems GmbH,John Levstek,Jamie Ball,OdooBot,R002 - Technology Development,yes,0.0,Expense
